Unique.ID,GBS,GH.Pos,Tube.No,Pod.Produced,Medic.spp,Range,Site.ID,Origin,Community,changed from MSU shipment name,MSU.Genotype,Generation.Received,WSU.Genotype,Planted,Flowered,flowertime,flowertime140,Lat,Long,Lat.Group,growthstage_13days,growthstage_26days,growthstagedifference,leafcount_13days,leafcount_26days,leafdifference,Seedling.Notes 4.22.16,NonPoly,Status
W0558,no,21,902,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-15,F0,MP-MMLc1-15-F0,4/9/16,7/25/16,107,107,42.828173,12.37152,4,4,7,3,0,3,3,hairy,yes,1
W0576,no,22,899,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-12,F0,MP-MMLc1-12-F0,4/9/16,7/5/16,87,87,42.828173,12.37152,4,4,7,3,0,3,3,hairy,yes,1
W0635,no,24,900,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-13,F0,MP-MMLc1-13-F0,4/9/16,NA,NA,140,42.828173,12.37152,4,4,7,3,0,3,3,"hairy, 1 with a missing cot",yes,0
W0673,no,25,893,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-06,F0,MP-MMLc1-06-F0,4/9/16,8/15/16,128,128,42.828173,12.37152,4,4,7,3,0,4,4,hairy,yes,1
W0735,no,26,889,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-02,F0,MP-MMLc1-02-F0,4/9/16,NA,NA,140,42.828173,12.37152,4,4,7,3,0,3,3,hairy,yes,0
W0797,no,28,901,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-14,F0,MP-MMLc1-14-F0,4/9/16,NA,NA,140,42.828173,12.37152,4,5,1,-4,1,1,0,"small, warped cots, no unifoliate",no,0
W0829,no,29,895,Field,Mpol,Native,MML,"Montemolina, Italy",c1,,MMLc1-08,F0,MP-MMLc1-08-F0,4/9/16,8/15/16,128,128,42.828173,12.37152,4,4,7,3,0,3,3,hairy,yes,1
W0852,no,30,549,Field,Mlup,Native,MML,"Montemolina, Italy",,,MML02,F0,ML-MML02-F0,4/9/16,NA,NA,140,42.828173,12.37152,,4,6,2,0,2,2,slightly hairy,yes,0
W0904,no,30,887,Field,Mlup,Native,MML,"Montemolina, Italy",,,ML-MML39,F0,ML-MML39-F0,4/9/16,7/29/16,111,111,42.828173,12.37152,,4,7,3,0,2,2,slightly hairy,yes,1
W0717,yes,26,452,USDA,Mpol,Invaded,MP-PI197336,Australia,,,PI197336,,MP-PI197336,4/9/16,5/27/16,48,48,-34.533333,138.733333,,5,8,3,1,6,5,,no,1
W0224,yes,10,516,USDA,Mpol,Native,MP-PI227025,Iran,,,PI227025,,MP-PI227025,4/9/16,6/2/16,54,54,32.63,48.26,,5,8,3,1,5,4,1 is missing 1 cot and unifoliate,no,1
W0402,no,15,467,USDA,Mpol,Native,MP-PI239880,Portugal,,,PI239880,,MP-PI239880,4/9/16,6/8/16,60,60,39.016667,-7.066667,2,5,9,4,1,7,6,hairy,yes,1
W0465,yes,17,506,USDA,Mpol,Native,MP-PI250782,Afghanistan,,,PI250782,,MP-PI250782,4/9/16,5/31/16,52,52,31.616667,65.716667,,5,9,4,1,7,6,,no,1
W0672,yes,25,512,USDA,Mpol,Native,MP-PI286534,Ethiopia,,,PI286534,,MP-PI286534,4/9/16,5/17/16,38,38,8.8,38.91,,5,9,4,1,9,8,1 small with two unifoliates or fused trifoliate,no,1
W0243,yes,11,488,USDA,Mpol,Invaded,MP-PI308523,Peru,,,PI308523,,MP-PI308523,4/9/16,6/1/16,53,53,-11.25,-74.41,,5,8,3,1,5,4,,no,1
W0808,yes,29,455,USDA,Mpol,Native,MP-PI319029,Spain,,,PI319029,,MP-PI319029,4/9/16,6/1/16,53,53,39.483333,-6.366667,2,5,9,4,1,7,6,,no,1
W0038,yes,1,456,USDA,Mpol,Native,MP-PI319034,Spain,,,PI319034,,MP-PI319034,4/9/16,5/17/16,38,38,39.333333,-1.333333,2,4,7,3,0,4,4,,no,1
W0365,yes,14,475,USDA,Mpol,Native,MP-PI319039,Spain,,,PI319039,,MP-PI319039,4/9/16,5/31/16,52,52,39.833333,-6.35,2,5,8,3,1,5,4,,no,1
W0292,yes,12,505,USDA,Mpol,Invaded,MP-PI368938,Chile 2,,,PI368938,,MP-PI368938,4/9/16,5/31/16,52,52,-29.9,-71.25,,5,7,2,1,3,2,,no,1
W0593,yes,22,515,USDA,Mpol,Invaded,MP-PI368939,Chile 7,,,PI368939,,MP-PI368939,4/9/16,5/26/16,47,47,-31.9,-71.5,,5,8,3,1,5,4,,no,1
W0632,yes,24,490,USDA,Mpol,Invaded,MP-PI368940,Chile,,,PI368940,,MP-PI368940,4/9/16,5/24/16,45,45,-31.7,-71.56,,5,7,2,1,4,3,,no,1
W0798,yes,28,499,USDA,Mpol,Invaded,MP-PI368941,Chile,,,PI368941,,MP-PI368941,4/9/16,5/20/16,41,41,-36.533333,-72.433333,,5,9,4,1,9,8,,no,1
W0537,yes,21,473,USDA,Mpol,Invaded,MP-PI368942,Chile,,,PI368942,,MP-PI368942,4/9/16,5/24/16,45,45,-29.9,-71.25,,5,7,2,1,4,3,,no,1
W0072,yes,2,500,USDA,Mpol,Invaded,MP-PI368943,Chile,,,PI368943,,MP-PI368943,4/9/16,5/20/16,41,41,-30.666667,-71.516667,,5,7,2,1,4,3,,no,1
W0499,yes,19,486,USDA,Mpol,Invaded,MP-PI368946,Chile 5,,,PI368946,,MP-PI368946,4/9/16,5/23/16,44,44,-32.95,-71.533333,,5,9,4,1,9,8,,no,1
W0095,yes,4,495,USDA,Mpol,Invaded,MP-PI368947,Chile 1,,,PI368947,,MP-PI368947,4/9/16,5/18/16,39,39,-36.533333,-72.433333,,5,8,3,1,5,4,,no,1
W0766,yes,27,497,USDA,Mpol,Invaded,MP-PI368950,Chile,,,PI368950,,MP-PI368950,4/9/16,5/20/16,41,41,-31.61,-71.53,,5,9,4,1,9,8,,no,1
W0143,yes,7,517,USDA,Mpol,Invaded,MP-PI368951,Chile 3,,,PI368951,,MP-PI368951,4/9/16,5/26/16,47,47,-33.15,-70.9,,5,8,3,1,6,5,,no,1
W0184,yes,9,502,USDA,Mpol,Invaded,MP-PI368956,Chile,,,PI368956,,MP-PI368956,4/9/16,5/18/16,39,39,-31.31,-71.6,,5,9,4,1,7,6,,no,1
W0133,yes,6,496,USDA,Mpol,Invaded,MP-PI368958,Chile 4,,,PI368958,,MP-PI368958,4/9/16,5/23/16,44,44,-33.01,-70.7,,5,7,2,1,3,2,2 small,no,1
W0608,yes,23,501,USDA,Mpol,Invaded,MP-PI368959,Chile,,,PI368959,,MP-PI368959,4/9/16,NA,NA,140,-31.625556,-71.524167,,5,7,2,1,3,2,,no,0
W0160,yes,8,449,USDA,Mpol,Invaded,MP-PI404356,Brazil,,,PI404356,,MP-PI404356,4/9/16,5/31/16,52,52,-29.35,-49.733333,,5,8,3,1,6,5,,no,1
W0078,yes,3,504,USDA,Mpol,Native,MP-PI404795,Uruguay,,,PI404795,,MP-PI404795,4/9/16,6/6/16,58,58,-34.53,-56.11,,5,7,2,1,4,3,,no,1
W0520,yes,20,446,USDA,Mpol,Native,MP-PI458758,China,,,PI458758,,MP-PI458758,4/9/16,6/20/16,72,72,30.105593,67.478525,,3,7,4,0,3,3,,no,1
W0421,yes,16,453,USDA,Mpol,Native,MP-PI459130,Turkey,,,PI459130,,MP-PI459130,4/9/16,6/6/16,58,58,37.916667,40.233333,2,5,8,3,1,5,4,,no,1
W0329,yes,13,465,USDA,Mpol,Native,MP-PI459208,"Urfa, Turkey",,,PI459208,,MP-PI459208,4/9/16,6/10/16,62,62,37.216667,39.75,1,5,9,4,1,8,7,,no,1
W0481,yes,18,485,USDA,Mpol,Native,MP-PI469263,Egypt,,,PI469263,,MP-PI469263,4/9/16,5/17/16,38,38,31.116667,30.933333,,4,8,4,0,5,5,1 w/ 2 unifoliates,no,1
W0119,yes,5,508,USDA,Mpol,Invaded,MP-PI478440,Bolivia,,,PI478440,,MP-PI478440,4/9/16,5/23/16,44,44,-17.83,-65.95,,5,7,2,1,3,2,1 small,no,1
W0699,yes,26,451,USDA,Mpol,Invaded,MP-PI478466,Bolivia,,,PI478466,,MP-PI478466,4/9/16,5/26/16,47,47,-18.28,-65.98,,5,7,2,1,4,3,,no,1
W0212,yes,10,503,USDA,Mpol,Invaded,MP-PI478467,Bolivia,,,PI478467,,MP-PI478467,4/9/16,5/31/16,52,52,-20.65,-65.216667,,5,8,3,1,6,5,all small,no,1
W0381,yes,15,447,MSU,Mpol,NA,MP-PI478530,Peru,,,PI478530,,MP-PI478530,4/9/16,5/23/16,44,44,42.643558,11.850325,4,5,8,3,1,6,5,,no,1
W0451,yes,17,477,USDA,Mpol,Native,MP-PI493291,Portugal,,,PI493291,,MP-PI493291,4/9/16,5/31/16,52,52,41.683333,-8.833333,2,4,8,4,0,10,10,,no,1
W0654,yes,25,480,USDA,Mpol,Native,MP-PI493292,"Setubal, Portugal",,,PI493292,,MP-PI493292,4/9/16,6/6/16,58,58,38.366667,-8.5,2,4,8,4,0,6,6,missing cot,no,1
W0264,yes,11,494,USDA,Mpol,Native,MP-PI493293,Portugal,,,PI493293,,MP-PI493293,4/9/16,5/31/16,52,52,39.45,-8.716667,2,5,9,4,1,7,6,,no,1
W0827,no,29,478,USDA,Mpol,Native,MP-PI493298,"Faro, Portugal",,,PI493298,,MP-PI493298,4/9/16,6/15/16,67,67,37.316667,-8.55,1,5,7,2,1,3,2,hairy,yes,1
W0033,yes,1,479,USDA,Mpol,Native,MP-PI543037,"Granada, Spain",,,PI543037,,MP-PI543037,4/9/16,6/6/16,58,58,37.183333,-3.6,1,5,9,4,1,7,6,,no,1
W0336,yes,14,470,USDA,Mpol,Native,MP-PI543041,"Cordoba, Spain",,,PI543041,,MP-PI543041,4/9/16,6/10/16,62,62,37.883333,-4.766667,2,5,8,3,1,6,5,,no,1
W0291,yes,12,464,USDA,Mpol,Invaded,MP-PI566876,"AL, USA",,,PI566876,,MP-PI566876,4/9/16,5/31/16,52,52,32.600966,-86.680737,,5,7,2,1,3,2,,no,1
W0563,yes,22,489,USDA,Mpol,Native,MP-PI577383,Greece,,,PI577383,,MP-PI577383,4/9/16,6/15/16,67,67,40.93,23.19,2,4,7,3,0,3,3,,no,1
W0648,yes,24,498,USDA,Mpol,Invaded,MP-PI577391,California 2,,,PI577391,,MP-PI577391,4/9/16,5/19/16,40,40,36.6,-120.83,,5,7,2,1,4,3,,no,1
W0778,yes,28,507,USDA,Mpol,Invaded,MP-PI577392,California 1,,,PI577392,,MP-PI577392,4/9/16,6/2/16,54,54,37.883333,-122.3,2,5,8,3,1,6,5,,no,1
W0523,yes,21,481,USDA,Mpol,Native,MP-PI577408,Morocco,,,PI577408,,MP-PI577408,4/9/16,6/8/16,60,60,33.48,-6.47,,5,8,3,1,6,5,,no,1
W0075,yes,2,476,USDA,Mpol,Native,MP-PI577425,Spain,,,PI577425,,MP-PI577425,4/9/16,5/17/16,38,38,37.466667,-1.983333,1,5,7,2,1,4,3,,no,1
W0487,yes,19,483,USDA,Mpol,Native,MP-PI577437,Pakistan,,,PI577437,,MP-PI577437,4/9/16,5/17/16,38,38,30.516667,72.8,,5,8,3,1,6,5,,no,1
W0090,yes,4,482,USDA,Mpol,Native,MP-PI577440,Iraq,,,PI577440,,MP-PI577440,4/9/16,5/18/16,39,39,31.716667,47.1,,5,7,2,1,4,3,,no,1
W0765,yes,27,454,USDA,Mpol,Native,MP-W624449,Turkmenistan,,,W624449,,MP-W624449,4/9/16,5/27/16,48,48,37.444722,54.230556,1,5,8,3,1,5,4,,no,1
W0148,yes,7,460,USDA,Mpol,Native,MP-W64614,Lebanon,,,W64614,,MP-W64614,4/9/16,6/22/16,74,74,33.866667,36.033333,,5,9,4,1,9,8,,no,1
W0180,yes,9,491,USDA,Mpol,Native,MP-W65256,Italy,,,W65256,,MP-W65256,4/9/16,5/23/16,44,44,43.8,11.283333,,5,7,2,1,4,3,,no,1
W0131,yes,6,472,USDA,Mpol,Native,MP-W65257,"Sardinia, Italy",,,W65257,,MP-W65257,4/9/16,5/25/16,46,46,39.216667,9.116667,2,5,8,3,1,6,5,,no,1
W0602,yes,23,484,USDA,Mpol,Native,MP-W65284,"Crete, Greece",,,W65284,,MP-W65284,4/9/16,5/17/16,38,38,37.4,24.95,1,5,8,3,1,6,5,,no,1
W0164,yes,8,518,USDA,Mpol,Native,MP-W65298,Cyprus,,,W65298,,MP-W65298,4/9/16,5/20/16,41,41,35.166667,33.366667,,5,8,3,1,6,5,2 small with damaged unifoliate,no,1
W0081,yes,3,466,USDA,Mpol,Native,MP-W65316,Lebanon,,,W65316,,MP-W65316,4/9/16,5/17/16,38,38,34.45,35.833333,,5,7,2,1,3,2,,no,1
W0522,yes,20,471,USDA,Mpol,Native,MP-W65319,Greece,,,W65319,,MP-W65319,4/9/16,6/20/16,72,72,39.066667,21.983333,2,5,7,2,1,4,3,,no,1
W0427,yes,16,461,USDA,Mpol,Native,MP-W65323,France,,,W65323,,MP-W65323,4/9/16,6/1/16,53,53,43.55,7,5,5,9,4,1,8,7,,no,1
W0325,yes,13,493,USDA,Mpol,Native,MP-W65325,Spain,,,W65325,,MP-W65325,4/9/16,5/24/16,45,45,36.533333,-6.3,,5,8,3,1,6,5,,no,1
W0475,yes,18,469,USDA,Mpol,Native,MP-W65326,France,,,W65326,,MP-W65326,4/9/16,6/20/16,72,72,43.483333,1.566667,5,5,7,2,1,3,2,,no,1
W0114,yes,5,487,USDA,Mpol,Native,MP-W65327,"Corsica, France",,,W65327,,MP-W65327,4/9/16,5/23/16,44,44,42.083333,9.5,3,5,7,2,1,4,3,,no,1
W0707,yes,26,463,USDA,Mpol,Native,MP-W65374,Italy,,,W65374,,MP-W65374,4/9/16,7/11/16,93,93,42.55,11.2,3,5,8,3,1,6,5,,no,1
W0230,yes,10,448,USDA,Mpol,Native,MP-W65375,Malta,,,W65375,,MP-W65375,4/9/16,5/17/16,38,38,35.866667,14.366667,,5,8,3,1,6,5,,no,1
W0372,yes,15,510,USDA,Mpol,Native,MP-W65390,"Canary Islands, Spain",,,W65390,,MP-W65390,4/9/16,5/27/16,48,48,28.15,-16.633333,,5,7,2,1,3,2,,no,1
W0442,yes,17,459,USDA,Mpol,Native,MP-W65404,Tunisia,,,W65404,,MP-W65404,4/9/16,6/6/16,58,58,36.366667,9.9,,5,7,2,1,4,3,,no,1
W0657,yes,25,457,USDA,Mpol,Native,MP-W65409,Tunisia,,,W65409,,MP-W65409,4/9/16,6/8/16,60,60,34.416667,8.783333,,5,7,2,1,3,2,,no,1
W0269,yes,11,513,USDA,Mpol,Native,MP-W65435,Algeria,,,W65435,,MP-W65435,4/9/16,5/31/16,52,52,35.7,2.6,,4,7,3,0,3,3,1 missing 1 cot,no,1
W0825,yes,29,462,USDA,Mpol,Native,MP-W65444,Algeria,,,W65444,,MP-W65444,4/9/16,5/31/16,52,52,35.516667,-0.183333,,5,7,2,1,4,3,,no,1
W0027,yes,1,468,USDA,Mpol,Native,MP-W65475,Morocco,,,W65475,,MP-W65475,4/9/16,5/18/16,39,39,32.93,-8.5,,5,7,2,1,4,3,,no,1
W0333,yes,14,450,USDA,Mpol,Invaded,MP-W65527,Australia,,,W65527,,MP-W65527,4/9/16,5/26/16,47,47,-35.3,149.133333,,5,8,3,1,6,5,1 smaller,no,1
W0322,no,12,511,USDA,Mpol,Native,MP-W65534,Germany,,,W65534,,MP-W65534,4/9/16,NA,NA,140,52.533333,13.416667,,0,0,0,0,0,0,,no,0
W0561,no,22,509,USDA,Mpol,Native,MP-W65559,Belgium,,,W65559,,MP-W65559,4/9/16,6/15/16,67,67,50.833333,4.35,,0,1,1,0,1,1,,no,1
W0643,yes,24,514,USDA,Mpol,Native,MP-W65565,Hungary,,,W65565,,MP-W65565,4/9/16,6/6/16,58,58,47.333333,19.883333,,5,8,3,1,6,5,,no,1
W0795,yes,28,474,USDA,Mpol,Native,MP-W65569,Cyprus,,,W65569,,MP-W65569,4/9/16,5/17/16,38,38,35.033333,32.416667,,5,7,2,1,4,3,,no,1
W0538,yes,21,458,USDA,Mpol,Native,MP-W65595,"Sicily, Italy",,,W65595,,MP-W65595,4/9/16,5/31/16,52,52,37.916667,13.95,2,5,8,3,1,6,5,,no,1
W0064,yes,2,492,USDA,Mpol,Native,MP-W68297,Uzbeckistan,,,W68297,,MP-W68297,4/9/16,5/25/16,46,46,40.066667,68.416667,2,5,7,2,1,4,3,,no,1
W0898,no,30,830,Field,Mlup,Native,MPT,"near Montepetra, Italy",,,MPT29,F0,ML-MPT29-F0,4/9/16,6/6/16,58,58,43.931979,12.177063,,3,7,4,0,2,2,slightly hairy,yes,1
W0889,no,30,772,Field,Mlup,Invaded,MSP,"Minneapolis, MN, USA",,,MSP03,F0,ML-MSP03-F0,4/9/16,6/6/16,58,58,44.97028,-93.2889,,3,7,4,0,3,3,slightly hairy,yes,1
W0039,no,1,603,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-06,MUSs1-06,F0,MP-MUSs1-06-F0,4/9/16,7/18/16,100,100,43.476116,3.762642,5,3,7,4,0,4,4,,no,1
W0046,no,2,707,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-11,MUSs1-11,F0,MP-MUSs1-11-F0,4/9/16,6/13/16,65,65,43.476116,3.762642,5,1,0,-1,0,0,0,,no,1
W0083,yes,3,205,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-04,MUSs2-04,F1,MP-MUSs2-04-F1,4/9/16,6/8/16,60,60,43.476116,3.762642,5,3,7,4,0,3,3,,no,1
W0111,no,4,709,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-13,MUSs1-13,F0,MP-MUSs1-13-F0,4/9/16,6/13/16,65,65,43.476116,3.762642,5,3,7,4,0,2,2,hairy,yes,1
W0115,yes,5,181,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-09,MUSs2-09,F1,MP-MUSs2-09-F1,4/9/16,6/8/16,60,60,43.476116,3.762642,5,4,7,3,0,3,3,,no,1
W0120,yes,6,335,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-01,MUSs2-01,F1,MP-MUSs2-01-F1,4/9/16,6/10/16,62,62,43.476116,3.762642,5,4,8,4,0,5,5,,no,1
W0157,no,7,711,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-15,MUSs1-15,F0,MP-MUSs1-15-F0,4/9/16,6/10/16,62,62,43.476116,3.762642,5,3,7,4,0,4,4,,no,1
W0169,yes,8,385,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-03,MUSs2-03,F1,MP-MUSs2-03-F1,4/9/16,6/8/16,60,60,43.476116,3.762642,5,4,8,4,0,5,5,,no,1
W0170,no,9,712,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-16,MUSs1-16,F0,MP-MUSs1-16-F0,4/9/16,NA,NA,140,43.476116,3.762642,5,4,9,5,0,7,7,hairy,yes,0
W0213,no,10,432,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-10-02,MUSs2-10-02,F1,MP-MUSs2-10-02-F1,4/9/16,6/27/16,79,79,43.476116,3.762642,5,2,7,5,0,4,4,,no,1
W0235,no,10,602,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-01,MUSs1-01,F0,MP-MUSs1-01-F0,4/9/16,6/8/16,60,60,43.476116,3.762642,5,4,9,5,0,7,7,,no,1
W0263,yes,11,110,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-05,MUSs1-05,F1,MP-MUSs1-05-F1,4/9/16,6/2/16,54,54,43.476116,3.762642,5,4,7,3,0,3,3,,no,1
W0318,no,12,598,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-07,MUSs1-07,F0,MP-MUSs1-07-F0,4/9/16,7/2/16,84,84,43.476116,3.762642,5,4,7,3,0,3,3,,no,1
W0328,no,13,225,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-07,MUSs2-07,F1,MP-MUSs2-07-F1,4/9/16,6/29/16,81,81,43.476116,3.762642,5,0,0,0,0,0,0,,no,1
W0346,yes,14,397,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-07,MUSs1-07,F1,MP-MUSs1-07-F1,4/9/16,6/29/16,81,81,43.476116,3.762642,5,4,7,3,0,3,3,,no,1
W0390,no,15,713,Field,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-11,MUSs2-11,F0,MP-MUSs2-11-F0,4/9/16,6/10/16,62,62,43.476116,3.762642,5,4,8,4,0,6,6,hairy,yes,1
W0409,yes,15,51,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-02,MUSs1-02,F1,MP-MUSs1-02-F1,4/9/16,7/11/16,93,93,43.476116,3.762642,5,3,7,4,0,3,3,1 with unhealthy cot and root above soil,no,1
W0422,no,16,178,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-06,MUSs2-06,F1,MP-MUSs2-06-F1,4/9/16,6/24/16,76,76,43.476116,3.762642,5,0,0,0,0,0,0,,no,1
W0430,no,17,714,Field,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-12,MUSs2-12,F0,MP-MUSs2-12-F0,4/9/16,6/13/16,65,65,43.476116,3.762642,5,4,7,3,0,3,3,"hairy, fat, probably not Mpol",yes,1
W0444,yes,17,165,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-03,MUSs1-03,F1,MP-MUSs1-03-F1,4/9/16,6/8/16,60,60,43.476116,3.762642,6,4,7,3,0,3,3,,no,1
W0482,yes,18,384,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-08,MUSs2-08,F1,MP-MUSs2-08-F1,4/9/16,6/15/16,67,67,43.476116,3.762642,6,4,8,4,0,5,5,,no,1
W0498,no,19,708,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-12,MUSs1-12,F0,MP-MUSs1-12-F0,4/9/16,6/6/16,58,58,43.476116,3.762642,6,4,8,4,0,5,5,"hairy, 1 w/ tiny uni (mutant)",yes,1
W0518,yes,20,31,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-05,MUSs2-05,F1,MP-MUSs2-05-F1,4/9/16,6/17/16,69,69,43.476116,3.762642,6,4,7,3,0,3,3,,no,1
W0552,no,21,231,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-10,MUSs1-10,F1,MP-MUSs1-10-F1,4/9/16,6/10/16,62,62,43.476116,3.762642,6,4,7,3,0,3,3,,no,1
W0597,yes,22,136,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-08,MUSs1-08,F1,MP-MUSs1-08-F1,4/9/16,6/8/16,60,60,43.476116,3.762642,6,4,8,4,0,6,6,,no,1
W0604,yes,23,346,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-02,MUSs2-02,F1,MP-MUSs2-02-F1,4/9/16,6/10/16,62,62,43.476116,3.762642,6,4,7,3,0,3,3,,no,1
W0628,no,24,597,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-09,MUSs1-09,F0,MP-MUSs1-09-F0,4/9/16,7/11/16,93,93,43.476116,3.762642,6,4,7,3,0,3,3,1 small,no,1
W0663,no,25,600,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-04,MUSs1-04,F0,MP-MUSs1-04-F0,4/9/16,6/22/16,74,74,43.476116,3.762642,6,4,9,5,0,7,7,,no,1
W0718,yes,26,423,MSU,Mpol,Native,MUS,"Frontignan, France",s2,MUS2-10-01,MUSs2-10-01,F1,MP-MUSs2-10-01-F1,4/9/16,6/15/16,67,67,43.476116,3.762642,6,3,7,4,0,4,4,all small,no,1
W0731,no,26,401,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-01,MUSs1-01,F1,MP-MUSs1-01-F1,4/9/16,6/6/16,58,58,43.476116,3.762642,6,3,6,3,0,2,2,,no,1
W0755,no,27,710,Field,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-14,MUSs1-14,F0,MP-MUSs1-14-F0,4/9/16,6/10/16,62,62,43.476116,3.762642,6,4,7,3,0,2,2,hairy,yes,1
W0796,yes,28,416,MSU,Mpol,Native,MUS,"Frontignan, France",s1,MUS1-09,MUSs1-09,F1,MP-MUSs1-09-F1,4/9/16,7/13/16,95,95,43.476116,3.762642,6,4,7,3,0,4,4,,no,1
W0838,no,29,919,MSU,Mpol,Native,MUS,"Frontignan, France",s1,,MUSs1-06,F1,MP-MUSs1-06-F1,4/9/16,7/13/16,95,95,43.476116,3.762642,6,0,0,0,0,0,0,,no,1
W0719,yes,26,854,Field,Mpol,Native,MZN,"Manziana, Italy",,,MZN01,F0,MP-MZN01-F0,4/9/16,6/15/16,67,67,42.13333,12.13333,3,4,7,3,0,3,3,,no,1
W0954,no,30,853,Field,Mlup,Native,MZN,"Manziana, Italy",,,ML-MZN02,F0,ML-MZN02-F0,4/9/16,6/13/16,65,65,42.13333,12.13333,,4,7,3,0,2,2,slightly hairy,yes,1
W0020,yes,1,594,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-04,F0,MP-NARc1-04-F0,4/9/16,6/6/16,58,58,43.15515,3.070667,4,5,9,4,1,7,6,,no,1
W0062,no,2,715,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-10,F0,MP-NARc1-10-F0,4/9/16,6/6/16,58,58,43.15515,3.070667,4,4,7,3,0,4,4,hairy,yes,1
W0080,no,3,412,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-04,F1,MP-NARc3-04-F1,4/9/16,6/17/16,69,69,43.15515,3.070667,4,3,7,4,0,4,4,,no,1
W0106,no,4,717,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-12,F0,MP-NARc1-12-F0,4/9/16,6/6/16,58,58,43.15515,3.070667,4,4,8,4,0,5,5,hairy,yes,1
W0116,no,5,123,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-08,F1,MP-NARc3-08-F1,4/9/16,6/20/16,72,72,43.15515,3.070667,4,4,8,4,0,5,5,,no,1
W0124,no,6,272,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-02,F1,MP-NARc3-02-F1,4/9/16,6/8/16,60,60,43.15515,3.070667,4,3,7,4,0,2,2,,no,1
W0134,yes,7,377,MSU,Mpol,Native,NAR,"Narbonne, France",c2,,NARc2-01,F1,MP-NARc2-01-F1,4/9/16,6/10/16,62,62,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0168,yes,8,418,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-03,F1,MP-NARc3-03-F1,4/9/16,6/20/16,72,72,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0187,yes,9,191,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-01,F1,MP-NARc3-01-F1,4/9/16,6/10/16,62,62,43.15515,3.070667,4,4,7,3,0,4,4,,no,1
W0223,yes,10,719,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-10,F0,MP-NARc3-10-F0,4/9/16,6/13/16,65,65,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0227,yes,10,88,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-01,F1,MP-NARc1-01-F1,4/9/16,6/20/16,72,72,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0246,yes,11,723,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-14,F0,MP-NARc3-14-F0,4/9/16,6/15/16,67,67,43.15515,3.070667,4,4,8,4,0,6,6,,no,1
