"Sample","Site","Replicate","Genotype","Range","ProteinHr0","ProteinHr4","ProteinHr24","PODHr0","PODHr4","PODHr24","PPOHr0","PPOHr4","PPOHr24"
"W0423","HIG",1,"HIG13-02","Native",10.3035550389919,11.3537246239351,10.2566344074817,1.4221038138166,1.23040606139409,1.58028993488344,0.286260608104404,0.569768159399441,0.1792866530988
"W0423","HIG",2,"HIG13-02","Native",10.2882381366567,11.3409403031506,10.2504983486674,1.42438535712891,1.23560988926912,1.56291789679921,0.252996514463891,0.619039208406223,0.246860077931526
"W0423","HIG",3,"HIG13-02","Native",10.267653779515,11.3676670756933,10.2393576596995,1.42027482382343,1.23733849816974,1.5962605621683,0.182952670730965,0.559615787935423,0.228221545541153
"W0424","LDS",1,"LDSc3-13","Native",11.1873114696594,10.5749974906923,11.1941883604177,1.60248309056073,1.39915409840558,2.63838641379003,0.340706540760001,0.62113301151622,0.642594901397114
"W0424","LDS",2,"LDSc3-13","Native",11.1760844177267,10.5796541826226,11.2058720600573,1.59648307256063,1.41978710990101,2.56567137915355,0.368486104867077,0.609350842817959,0.693147180559945
"W0424","LDS",3,"LDSc3-13","Native",11.1767483333812,10.5934955467524,11.2113591567888,1.59848708124735,1.38493103439203,2.55442103367269,0.385464441401495,0.612309424857705,0.681340667972956
"W0425","NAR",1,"NARc3-05","Native",12.447714572798,11.6379439857022,10.7198133413248,1.34992671694902,1.35995038578029,1.83056162108453,0.870353636687131,1.38027628879433,0.518511147850821
"W0425","NAR",2,"NARc3-05","Native",12.4492486494934,11.6325191981018,10.7052581097537,1.34992671694902,1.34547236659964,1.79324204918828,0.936493439191676,1.40019726628888,0.593376026814995
"W0425","NAR",3,"NARc3-05","Native",12.4430981704334,11.649374866064,10.7248267761356,1.32311545949836,1.3496303767483,1.81377062932941,0.990981624475745,1.41779302817926,0.563423704531644
"W0426","DEB",1,"DEB32","Native",10.8439329929416,10.7554397607652,10.932179831486,1.35788634874777,1.39118434641408,2.60561638701463,0.174685282268966,0.859824120206386,0.702099791832059
"W0426","DEB",2,"DEB32","Native",10.8501215350083,10.739285579003,10.9486716177221,1.36850215969542,1.42161103304479,2.50243792630216,0.188526333680838,0.80874919026997,0.728486547005256
"W0426","DEB",3,"DEB32","Native",10.7665196619248,10.7594378583939,10.932179831486,1.36532923265485,1.39685927044011,2.55241960979952,0.185083989489865,0.783692610432631,0.696737848690676
"W0476","DEB",1,"DEB32-02","Native",11.3758831309405,10.0254507281101,10.7393789462517,1.71859489337072,1.3711485953119,2.77595132581921,0.946504510470653,0.299870153344821,0.656557733127654
"W0476","DEB",2,"DEB32-02","Native",11.3388091955442,10.0414221519889,10.7381349451091,1.71086431925586,1.37435629653867,2.80281586687185,0.88766401044772,0.298697132682458,0.658109323819072
"W0476","DEB",3,"DEB32-02","Native",11.3289687806836,10.0274611620993,10.7375123637291,1.70530566125203,1.37275373209312,2.65286236992542,0.988468709569685,0.313840112785022,0.66429172372739
"W0478","SAN",1,"SAN31-01","Native",14.2695882481259,10.6929255625881,10.1284698630959,4.59343492976967,1.3699579418002,1.78015183451159,3.09104245335832,0.505254578716535,0.325601307314075
"W0478","SAN",2,"SAN31-01","Native",14.2711078391862,10.6902368752615,10.1333847362477,4.52540521751923,1.36366366452881,1.83457625222227,2.9400433676934,0.568395475587468,0.339458341975501
"W0478","SAN",3,"SAN31-01","Native",14.2423542293603,10.6868658183826,10.1260033384469,4.60433650523951,1.37621284882331,1.80376441532488,2.94881535376624,0.550758334101362,0.338310894919024
"W0479","CDC",1,"CDCc2-09","Native",11.4163128707624,10.692665897474,10.595757002253,1.66518792753859,1.36705559921198,2.23094321333552,0.745106919490658,0.685496033824425,0.454451216238251
"W0479","CDC",2,"CDCc2-09","Native",11.4163128707624,10.692665897474,10.5838500851434,1.67021938469396,1.36394275623149,2.12469813326796,0.741937344729377,0.676236708411629,0.488352767913932
"W0479","CDC",3,"CDCc2-09","Native",11.4440593711966,10.7104153252064,10.592199789757,1.66770682055808,1.36472187586576,2.18896006748633,0.886518573540486,0.630233355149376,0.420981956798849
"W0480","HIG",1,"HIG15-02","Native",12.0370615361883,11.4223735777646,10.3857134681548,1.43508452528932,1.38159584033834,2.70670791902148,0.384966586559823,1.16119577496988,0.54016952139505
"W0480","HIG",2,"HIG15-02","Native",11.9875243349065,11.488315547398,10.3827341111861,1.42467860412821,1.3800247481063,2.4654359593464,0.448024722526961,1.16510202993694,0.544847892501151
"W0480","HIG",3,"HIG15-02","Native",11.9744844073805,11.4634651606821,10.4010646337546,1.42676846904767,1.46585618395608,2.45788486803536,0.425551866674901,1.15530763234465,0.544847892501151
"W0513","CDC",1,"CDCc2-06-02","Native",12.5798048831555,10.5029379039164,11.593103422574,2.34005602442354,1.38249929015134,2.7362210780689,2.05179001034933,0.573942680556184,1.03059076257079
"W0513","CDC",2,"CDCc2-06-02","Native",12.5419427526935,10.4996116982928,11.5949060740071,2.4556962716882,1.38186537570856,2.78358249047199,1.7887245655329,0.603377181131236,1.02083458762542
"W0513","CDC",3,"CDCc2-06-02","Native",12.5833940139034,10.5187514712651,11.5906948209985,2.31343510901811,1.38123105916334,2.6725052636828,1.85629799036563,0.571093675780109,1.04504884574602
"W0514","HIG",1,"HIG13-01","Native",11.4855980530326,10.9535497982034,11.507621296105,1.90624977882746,1.24242399070019,3.40708717571822,1.14108971693523,1.07840958135059,1.08373422464193
"W0514","HIG",2,"HIG13-01","Native",11.5034946849302,10.9575639447912,11.5209409767527,1.87679651191397,1.2435780589183,3.34456005318033,1.15423544614773,1.07976920086663,1.09650035546497
"W0514","HIG",3,"HIG13-01","Native",11.5182616750426,10.9359665201602,11.5015077453806,1.85389125033506,1.24588220740315,3.19011164354068,1.13540249781464,1.07021281414641,1.07296985805477
"W0515","NAR",1,"NARc3-05","Native",11.2745005527711,10.9970830628558,11.4905121402212,1.61933354018832,1.35967869442,2.67201781546452,0.7390391738166,0.575607305998985,1.03050086280896
"W0515","NAR",2,"NARc3-05","Native",11.2871824745397,11.0193101002679,11.5001408169162,1.6215193334083,1.36466126576446,2.83828398150518,0.772764808524636,0.592961320692136,1.06300643321389
"W0515","NAR",3,"NARc3-05","Native",11.2745005527711,11.0223584821574,11.4868773492479,1.61933354018832,1.36267121535645,2.63108915996608,0.782917179988653,0.612131236799856,1.03050086280896
"W0516","DEB",1,"DEB31","Native",12.7854606681431,10.5147776126207,11.1666030691457,-0.192371892647456,1.38178549679842,1.87723328325909,1.02961941718116,0.193399641967109,0.675289563159939
"W0516","DEB",2,"DEB31","Native",12.8040693710291,10.5134404598695,11.1683992448211,-0.22314355131421,1.37984688552892,1.88599639966722,0.993251773010283,0.199735460416195,0.744882854959136
"W0516","DEB",3,"DEB31","Native",12.8125928070437,10.5227631972199,11.1575734761118,-0.287682072451781,1.38113971053123,1.87926236748587,1.04731899428056,0.228783145856426,0.663964413802886
"W0517","ARC",1,"ARC29-01","Invasive",11.2664072512845,10.6697457176371,10.7927320759097,1.35258330377758,1.38293752681634,2.62388253159602,0.717705031341611,-1.33661094097324,0.712536303995784
"W0517","ARC",2,"ARC29-01","Invasive",11.2937931259765,10.7175204274141,10.7921390319577,1.37378551142818,1.38763394604895,2.70945483662963,0.471383891714694,-1.03877649705744,0.703634168055195
"W0517","ARC",3,"ARC29-01","Invasive",11.26708420048,10.7277089117729,10.7693387156006,1.34972207149655,1.38830306618097,2.89471305708382,0.782917179988653,-1.1093940642714,0.703634168055195
"W0518","MUS",1,"MUSs2-05","Native",11.7484938545025,11.3462330622832,11.1118310714581,1.3022837365695,1.34659449127321,2.18566375493514,0.466899643308145,0.502407053300395,0.53719890902088
"W0518","MUS",2,"MUSs2-05","Native",11.7466155851939,11.3656939460943,11.0912723630011,1.3022837365695,1.34815091182086,2.05213236231062,0.445956469462901,0.558759989851527,0.564529802737852
"W0518","MUS",3,"MUSs2-05","Native",11.7967263995407,11.363032097166,11.1222592337533,1.30676804901683,1.37121111890856,2.08051854770747,0.445956469462901,0.568981543923064,0.521970188319056
"W0600","NAR",1,"NARc3-03","Native",12.1624594508993,11.0226176610553,12.3440019709926,2.33163277843428,1.3910722010736,2.87003758839027,1.17134086377572,0.803666779027801,1.03375165446607
"W0600","NAR",2,"NARc3-03","Native",12.117764878408,11.0480595728412,12.3409738964702,2.18900374419136,1.38533604767808,2.68755167955387,1.17946438529721,0.812206540575933,1.05416052609727
"W0600","NAR",3,"NARc3-03","Native",12.0835947346115,11.1315245690747,12.3488278982612,1.04639520668599,1.38820823730217,2.89519104433211,1.25276296849537,0.795053461349684,0.907557051905401
"W0601","DEB",1,"DEB28-03","Native",11.6818241374118,10.7342340125137,11.1040220577805,2.21744878979885,1.38895040517801,2.27446223408215,0.324884621448825,0.438598042960598,0.511665607015716
"W0601","DEB",2,"DEB28-03","Native",11.7080959208091,10.8528975656656,11.0991638932871,2.22165489484312,1.40343387099659,2.15088239480543,0.347927115595979,0.445435676438202,0.628048278348589
"W0601","DEB",3,"DEB28-03","Native",11.6849510000085,10.8023489748103,11.1046276721965,1.90691060959801,1.3975341488694,2.21113300738235,0.334165430523298,0.447137804508733,0.577462781560483
"W0603","ARC",1,"ARC27","Invasive",12.5205691812687,11.3818018895117,12.1109902271363,1.3204477953223,1.38911523746153,3.30684459781416,0.616774201775371,0.842443481922403,0.743578034186838
"W0603","ARC",2,"ARC27","Invasive",12.5542796807149,11.4323323986688,12.1236241342722,1.34628902650619,1.38911523746153,3.07577498122753,0.627300614762359,0.842443481922403,0.754447706423743
"W0603","ARC",3,"ARC27","Invasive",12.5502939124994,11.4416743555108,12.1152192892171,2.69885775291804,1.39892610802579,3.02182564278186,0.60077386042893,0.766649642552874,0.738098568422214
"W0604","MUS",1,"MUSs2-02","Native",13.4416950770321,11.2838331603564,11.2772194422022,1.26025364022453,1.3456796419657,1.70248411119443,1.12458777507137,0.753479105169551,0.461886194725769
"W0604","MUS",2,"MUSs2-02","Native",13.4468107090694,11.2826339149747,11.2826339149747,1.26768861871204,1.4777527178771,1.76145411973273,1.12458777507137,0.748784260865342,0.531505829003529
"W0604","MUS",3,"MUSs2-02","Native",13.46343730328,11.2741986856565,11.2808323462295,1.21444410419323,1.35342161611932,1.69429107492285,1.17459819564603,0.803717979683177,0.688159639048906
"W0605","LDS",1,"LDSc3-09","Native",11.4325773773146,11.2121762773581,11.0872764557963,1.99522346259582,1.39459316393459,3.02795929737516,0.253448900809538,0.601579987034455,0.773189888233483
"W0605","LDS",2,"LDSc3-09","Native",11.5193320141389,11.191475165334,11.0257534065296,2.05707794559298,1.39459316393459,2.84545007050465,0.274129106047078,0.626383964400263,0.687316260249152
"W0605","LDS",3,"LDSc3-09","Native",11.5335078029189,11.1931251349317,11.0419387169416,1.74919985480926,1.39459316393459,2.96122909747432,0.274129106047078,0.576145089886633,0.68536504011789
"W0606","LIS",1,"LIS21","Native",10.8841947372228,10.6872459938884,10.6176904291402,1.75536958034308,1.39064534695422,2.09195505762914,0.406065528420408,0.496184073773042,0.128913868643639
"W0606","LIS",2,"LIS21","Native",10.8938575329086,10.7518752880079,10.6393472049774,1.73777566122888,1.39064534695422,2.11355805796396,0.353064831714632,0.490860192520293,0.146044908573823
"W0606","LIS",3,"LIS21","Native",10.8992919540756,10.761957120294,10.6527873962411,1.74125612669452,1.39209147880422,2.11711361726529,0.387894222856313,0.520660820199597,0.150282203049338
"W0607","MEL",1,"MEL30","Invasive",11.8292712092995,10.9551255679814,11.4842572508433,1.52977608459758,1.38384837539163,2.07662860030322,0.392042087776024,0.432247640904736,0.427688244892874
"W0607","MEL",2,"MEL30","Invasive",11.8486301006326,10.9659674530622,11.4908808307137,1.48290239963982,1.37400416135685,2.11055362588179,0.328275469417035,0.436467056447444,0.375044511407453
"W0607","MEL",3,"MEL30","Invasive",11.8152103240961,10.9627272119923,11.5137238541727,1.49322507194723,1.37400416135685,2.07521915679999,1.03977178864518,0.384619591915481,0.319474660252641
"W0609","CDC",1,"CDCc2-04","Native",10.9955790994697,10.9044032249242,11.7278042570569,1.364095096476,2.02083775606208,3.1630988093992,0.161810463297402,0.652139156832568,1.12938394733486
"W0609","CDC",2,"CDCc2-04","Native",10.9706897616809,10.8938696917125,11.7239333763819,1.37489822638902,1.96235580749512,3.18039483804992,1.51254007069501,0.627020096737237,1.11923157587085
"W0609","CDC",3,"CDCc2-04","Native",11.5230691404974,10.9194824220818,11.7137004451764,1.36626507924432,1.97482479697485,3.15059698411491,0.156979536027736,0.628608659422374,1.11923157587085
"W0610","BHI",1,"BHI33-22","Invasive",12.4872654774558,12.0821170270583,11.7223659178152,1.35180818504872,2.63154619836526,2.97164941478501,0.359214090457408,1.28883902496918,0.913878185468772
"W0610","BHI",2,"BHI33-22","Invasive",12.3884782383763,12.0670299851597,11.6450384800477,1.30695761888337,2.55833411834282,3.11056585004041,0.382606970032114,1.27296567581289,0.861821823512717
"W0610","BHI",3,"BHI33-22","Invasive",12.360700729382,12.0908564731597,11.6230563794609,1.31153428591078,2.59026716544583,3.09949512808852,0.444251133143321,1.27029544725701,0.782415045908309
"W0611","SAN",1,"SAN27-01","Native",12.3154480622257,11.9649734350111,12.3661028054335,1.26566637333128,2.63488195820478,3.48811296862345,0.58525821854876,1.25514109090033,1.28983409493233
"W0611","SAN",2,"SAN27-01","Native",12.333338355951,12.2472164281111,12.2556062661245,1.25276296849537,2.56302442905195,3.68253754758865,0.54654370636807,1.32619043705019,1.14356367653038
"W0611","SAN",3,"SAN27-01","Native",12.4054344577328,12.0677036178238,12.2333562357105,1.25600446241954,2.62708113856854,3.82789149019223,0.553101106914229,1.23110147171419,1.31174420456807
"W0613","HIG",1,"HIG12-01","Native",12.1791903215082,10.6981600594833,11.233824155843,0.873273346790463,1.37723707400738,3.43371379368372,0.712691776632917,0.780977893932978,0.929758948925023
"W0613","HIG",2,"HIG12-01","Native",12.1321373408532,10.7108477609623,11.1729887679906,0.89501333342687,1.38054013233664,1.41140028225097,0.706219262127296,0.748938540188363,0.924729600520021
"W0613","HIG",3,"HIG12-01","Native",12.1300995948907,10.7178275408666,11.1245040721522,0.931956848618556,1.38218757916724,3.56114237997039,0.679901953809924,0.80471788123605,0.952900477486716
"W0747","CRG",1,"CRG18","Native",12.5820034584965,12.2139551279766,11.2889489627237,2.20932759950746,2.31206383694859,2.61251777438065,1.11671233031173,1.10651746817522,0.542808669619041
"W0747","CRG",2,"CRG18","Native",12.5724977509826,12.1817631813041,11.1953208680727,2.18958512077826,2.30258509299405,2.6264785474084,1.10770326036936,1.25615855749651,0.46216045178471
"W0747","CRG",3,"CRG18","Native",12.4761280163141,12.2054333937523,11.2834412813911,2.16001098099579,2.39789527279837,2.5438959482637,1.08017858697927,1.16389458075852,0.849081982180705
"W0748","LIS",1,"LIS17","Native",11.8327013522005,12.5666365692745,11.1978317918914,2.22911794111217,2.7172035830887,2.69473442512644,0.976354972616807,1.355657391658,0.515576226524589
"W0748","LIS",2,"LIS17","Native",11.9030539628653,12.6111204825929,11.1794316772431,2.17920607183354,2.92149166660997,2.6689353024562,0.872488109215761,1.19705236148136,0.559615787935423
"W0748","LIS",3,"LIS17","Native",11.9709470295074,12.6725315298971,11.1920852972381,2.23167712357099,2.86613402267631,2.61814864869035,1.00290520471093,1.30084915516301,0.552789822865023
"W0749","HIG",1,"HIG10-01","Native",11.0188107512539,11.099605216772,11.141130383853,2.03096912363393,1.38278353246983,3.11949096477651,0.711342224151176,0.870393575181853,0.864342057889143
"W0749","HIG",2,"HIG10-01","Native",11.0285207834371,11.1117125883975,11.261554247934,2.047875075712,1.38278353246983,2.94966661032659,0.736001007814429,0.97261806318133,0.688989170411282
"W0749","HIG",3,"HIG10-01","Native",11.0433441646111,11.1043310732072,11.1851129522916,1.9745517250187,1.37454334458437,3.13711656869598,0.722376818874886,0.74770616481038,0.772870654391984
"W0750","CDC",1,"CDCc2-01","Native",11.9168588198765,10.4246066670811,10.9970494969912,1.79302129904848,1.37919373957031,2.83974996235872,0.323948250436176,0.482600836990391,0.713214743610754
"W0750","CDC",2,"CDCc2-01","Native",11.9537219826865,10.4286235008314,11.0142476042836,1.79616892519147,1.3797873875545,2.83519865342381,0.321204764490425,0.434901780403294,0.701557659068541
"W0750","CDC",3,"CDCc2-01","Native",12.0097938423524,10.4279551480227,10.9916138613134,1.7892310228747,1.37919373957031,2.8706592166322,0.369471505460259,0.475296202611504,0.701557659068541
"W0751","SAN",1,"SAN20-02","Native",11.71866118578,10.89177620424,10.9359631149058,1.2549583590588,1.32648869225943,2.91750132343463,0.291520848758946,1.2095750598746,0.627943986749183
"W0751","SAN",2,"SAN20-02","Native",11.6811779160747,10.899756478249,10.9851656243027,1.25641927969848,1.33736373764831,3.04657696234971,0.310496750217952,1.21292140990195,0.544793618417013
"W0751","SAN",3,"SAN20-02","Native",11.6370415440618,10.8990938825114,10.933125775969,1.2593347336586,1.33440952575088,3.00975312179593,0.818310323513953,1.21514610492406,0.544793618417013
"W0752","CAM",1,"CAM19","Native",12.1927483454939,11.2259270093326,11.9311950329681,1.27531585315784,1.26500302338987,2.89087668090613,0.451985123743057,0.888316879831749,0.780158557549574
"W0752","CAM",2,"CAM19","Native",12.2041041969058,11.2286739382618,11.9650064851151,1.20983792377833,1.27106732335738,2.76000994003292,0.483566695793356,0.822358912039953,0.901638455087283
"W0752","CAM",3,"CAM19","Native",12.2303721086523,11.3253440129091,11.9493699606327,1.20983792377833,1.27589242318914,2.99527762476235,0.451985123743057,0.805166511499578,0.85634769590712
"W0753","DEB",1,"DEB26","Native",11.4462272006789,10.4020093969874,11.32899352809,1.30377333743189,1.37836230819999,3.0893417726763,0.240808387494015,0.838878121527372,0.93847278740013
"W0753","DEB",2,"DEB26","Native",11.398468476008,10.4026659029922,11.3664804484654,1.30779748773161,1.3817694665216,3.23684426236182,0.252413933614323,0.810177487539461,0.771751039064383
"W0753","DEB",3,"DEB26","Native",11.400062342568,10.398061285039,11.3375647838895,1.30913528057327,1.39472374511429,3.22148922937972,0.271462128585018,0.837902035554319,0.826386474453019
