"Well","Sample","Time","Weight","Replicate","Hour","PCheck","Plate","fileName","Absorbance","Protein","Range","Genotype","Site"
"F08","W0477",24,0.0342,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1683,45366.2485380117,"Native","NARc3-07","NAR"
"F09","W0477",24,0.0342,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1695,45702.3538011696,"Native","NARc3-07","NAR"
"F10","W0114",24,0.0226,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1728,70558.9026548673,"Native","W65327","Fra_cor"
"F11","W0114",24,0.0226,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1717,70092.6681415929,"Native","W65327","Fra_cor"
"F12","W0114",24,0.0226,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1711,69838.3584070797,"Native","W65327","Fra_cor"
"G01","W0478",24,0.0621,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1687,25046.0112721417,"Native","SAN31-01","SAN"
"G02","W0478",24,0.0621,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1695,25169.4122383253,"Native","SAN31-01","SAN"
"G03","W0478",24,0.0621,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1683,24984.3107890499,"Native","SAN31-01","SAN"
"G04","W0115",24,0.0433,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1709,36407.1847575058,"Native","MUSs2-09","MUS"
"G05","W0115",24,0.0433,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1717,36584.1639722864,"Native","MUSs2-09","MUS"
"G06","W0115",24,0.0433,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1706,36340.8175519631,"Native","MUSs2-09","MUS"
"G07","W0479",24,0.0405,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1753,39964.9061728395,"Native","CDCc2-09","CDC"
"G08","W0479",24,0.0405,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1733,39491.8691358025,"Native","CDCc2-09","CDC"
"G09","W0479",24,0.0405,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1747,39822.9950617284,"Native","CDCc2-09","CDC"
"G10","W0480",24,0.0497,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1744,32393.5130784708,"Native","HIG15-02","HIG"
"G11","W0480",24,0.0497,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1739,32297.1448692153,"Native","HIG15-02","HIG"
"G12","W0480",24,0.0497,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.177,32894.6277665996,"Native","HIG15-02","HIG"
"H01","W0116",24,0.031,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1681,49987.4161290323,"Native","NARc3-08","NAR"
"H02","W0116",24,0.031,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1686,50141.9161290323,"Native","NARc3-08","NAR"
"H03","W0116",24,0.031,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1678,49894.7161290323,"Native","NARc3-08","NAR"
"H04","W0117",24,0.0368,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1687,42265.1440217391,"Native","HIG16-01","HIG"
"H05","W0117",24,0.0368,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1713,42941.9211956522,"Native","HIG16-01","HIG"
"H06","W0117",24,0.0368,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1713,42941.9211956522,"Native","HIG16-01","HIG"
"H07","W0118",24,0.0247,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.173,64637.5303643725,"Native","CDCc2-13","CDC"
"H08","W0118",24,0.0247,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.172,64249.7165991903,"Native","CDCc2-13","CDC"
"H09","W0118",24,0.0247,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1719,64210.9352226721,"Native","CDCc2-13","CDC"
"H10","W0119",24,0.0047,1,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1717,337041.340425532,"Native","PI478440","Bol"
"H11","W0119",24,0.0047,2,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.174,341728.936170213,"Native","PI478440","Bol"
"H12","W0119",24,0.0047,3,"24hr","Plate1.csv","Plate1","Plate1_24hr_17Feb2017",0.1725,338671.808510638,"Native","PI478440","Bol"
"A01","W0120",24,0.0232,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1727,68692.8146551724,"Native","MUSs2-01","MUS"
"A02","W0120",24,0.0232,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1744,69394.724137931,"Native","MUSs2-01","MUS"
"A03","W0120",24,0.0232,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1732,68899.2586206897,"Native","MUSs2-01","MUS"
"A04","W0513",24,0.0147,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1726,108347.986394558,"Native","CDCc2-06-02","CDC"
"A05","W0513",24,0.0147,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1729,108543.476190476,"Native","CDCc2-06-02","CDC"
"A06","W0513",24,0.0147,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1722,108087.333333333,"Native","CDCc2-06-02","CDC"
"A07","W0121",24,0.0156,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1735,102649.775641026,"Native","DEB28-02","DEB"
"A08","W0121",24,0.0156,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1719,101667.314102564,"Native","DEB28-02","DEB"
"A09","W0121",24,0.0156,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1714,101360.294871795,"Native","DEB28-02","DEB"
"A10","W0122",24,0.0158,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1738,101532.291139241,"Native","LIS20","LIS"
"A11","W0122",24,0.0158,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1701,99289.1075949367,"Native","LIS20","LIS"
"A12","W0122",24,0.0158,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1721,100501.639240506,"Native","LIS20","LIS"
"B01","W0514",24,0.0158,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1704,99470.9873417721,"Native","HIG13-01","HIG"
"B02","W0514",24,0.0158,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1726,100804.772151899,"Native","HIG13-01","HIG"
"B03","W0514",24,0.0158,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1694,98864.7215189873,"Native","HIG13-01","HIG"
"B04","W0123",24,0.0278,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1719,57050.7230215827,"Native","HIG11-02","HIG"
"B05","W0123",24,0.0278,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1721,57119.6366906475,"Native","HIG11-02","HIG"
"B06","W0123",24,0.0278,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1722,57154.0935251799,"Native","HIG11-02","HIG"
"B07","W0515",24,0.0162,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1717,97783.5987654321,"Native","NARc3-05","NAR"
"B08","W0515",24,0.0162,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1733,98729.6728395062,"Native","NARc3-05","NAR"
"B09","W0515",24,0.0162,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1711,97428.8209876543,"Native","NARc3-05","NAR"
"B10","W0124",24,0.0561,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1703,27997.926916221,"Native","NARc3-02","NAR"
"B11","W0124",24,0.0561,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1711,28134.5258467023,"Native","NARc3-02","NAR"
"B12","W0124",24,0.0561,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1711,28134.5258467023,"Native","NARc3-02","NAR"
"C01","W0516",24,0.0226,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1732,70728.4424778761,"Native","DEB31","DEB"
"C02","W0516",24,0.0226,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1735,70855.5973451327,"Native","DEB31","DEB"
"C03","W0516",24,0.0226,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1717,70092.6681415929,"Native","DEB31","DEB"
"C04","W0127",24,0.0353,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1715,44820.9206798867,"Native","LDSc3-07","LDS"
"C05","W0127",24,0.0353,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1703,44495.2889518414,"Native","LDSc3-07","LDS"
"C06","W0127",24,0.0353,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1718,44902.328611898,"Native","LDSc3-07","LDS"
"C07","W0128",24,0.0151,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1703,104018.78807947,"Native","SAN20-05","SAN"
"C08","W0128",24,0.0151,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1706,104209.099337748,"Native","SAN20-05","SAN"
"C09","W0128",24,0.0151,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1713,104653.158940397,"Native","SAN20-05","SAN"
"C10","W0517",24,0.0332,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.175,48665.813253012,"Invasive","ARC29-01","ARC"
"C11","W0517",24,0.0332,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1749,48636.9608433735,"Invasive","ARC29-01","ARC"
"C12","W0517",24,0.0332,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1711,47540.5692771084,"Invasive","ARC29-01","ARC"
"D01","W0518",24,0.0232,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1685,66958.6853448276,"Native","MUSs2-05","MUS"
"D02","W0518",24,0.0232,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1652,65596.1551724138,"Native","MUSs2-05","MUS"
"D03","W0518",24,0.0232,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1702,67660.5948275862,"Native","MUSs2-05","MUS"
"D04","W0130",24,0.0446,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1718,35539.2869955157,"Invasive","ARC26","ARC"
"D05","W0130",24,0.0446,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1711,35388.9439461883,"Invasive","ARC26","ARC"
"D06","W0130",24,0.0446,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1716,35496.331838565,"Invasive","ARC26","ARC"
"D07","W0132",24,0.0532,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1716,29758.2030075188,"Native","CDCc2-04","CDC"
"D08","W0132",24,0.0532,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1724,29902.2481203008,"Native","CDCc2-04","CDC"
"D09","W0132",24,0.0532,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1709,29632.1635338346,"Native","CDCc2-04","CDC"
"D10","W0520",24,0.0412,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1722,38565.140776699,"Native","PI458758","Chi"
"D11","W0520",24,0.0412,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1709,38262.890776699,"Native","PI458758","Chi"
"D12","W0520",24,0.0412,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1703,38123.390776699,"Native","PI458758","Chi"
"E01","W0134",24,0.0114,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1707,138115.377192982,"Native","NARc2-01","NAR"
"E02","W0134",24,0.0114,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1722,139375.771929825,"Native","NARc2-01","NAR"
"E03","W0134",24,0.0114,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1872,151979.719298246,"Native","NARc2-01","NAR"
"E04","W0135",24,0.0365,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1741,44029.695890411,"Native","HUE19","HUE"
"E05","W0135",24,0.0365,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1739,43977.2082191781,"Native","HUE19","HUE"
"E06","W0135",24,0.0365,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1726,43636.0383561644,"Native","HUE19","HUE"
"E07","W0522",24,0.03,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1747,53761.0433333333,"Native","W65319","Gre"
"E08","W0522",24,0.03,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1731,53250.1633333333,"Native","W65319","Gre"
"E09","W0522",24,0.03,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1682,51685.5933333333,"Native","W65319","Gre"
"E10","W0137",24,0.0199,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1707,79121.3718592965,"Native","FUSF5","FUS"
"E11","W0137",24,0.0199,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1703,78928.8291457286,"Native","FUSF5","FUS"
"E12","W0137",24,0.0199,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.168,77821.7085427136,"Native","FUSF5","FUS"
"F01","W0138",24,0.0162,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1721,98020.1172839506,"Native","LDSc3-04","LDS"
"F02","W0138",24,0.0162,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1724,98197.5061728395,"Native","LDSc3-04","LDS"
"F03","W0138",24,0.0162,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1705,97074.0432098766,"Native","LDSc3-04","LDS"
"F04","W0600",24,0.0069,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1717,229578.884057971,"Native","NARc3-03","NAR"
"F05","W0600",24,0.0069,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1712,228884.753623188,"Native","NARc3-03","NAR"
"F06","W0600",24,0.0069,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1725,230689.492753623,"Native","NARc3-03","NAR"
"F07","W0140",24,0.0369,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1732,43318.7750677507,"Native","HIG10-02","HIG"
"F08","W0140",24,0.0369,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1717,42929.3848238482,"Native","HIG10-02","HIG"
"F09","W0140",24,0.0369,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1724,43111.1002710027,"Native","HIG10-02","HIG"
"F10","W0601",24,0.0238,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1714,66437.8403361345,"Native","DEB28-03","DEB"
"F11","W0601",24,0.0238,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1706,66115.8571428571,"Native","DEB28-03","DEB"
"F12","W0601",24,0.0238,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1715,66478.0882352941,"Native","DEB28-03","DEB"
"G01","W0142",24,0.0208,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1567,69250.4471153846,"Native","CAM20","CAM"
"G02","W0142",24,0.0208,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1727,76618.9086538462,"Native","CAM20","CAM"
"G03","W0142",24,0.0208,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1729,76711.0144230769,"Native","CAM20","CAM"
"G04","W0603",24,0.0087,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1715,181859.597701149,"Invasive","ARC27","ARC"
"G05","W0603",24,0.0087,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1736,184171.770114943,"Invasive","ARC27","ARC"
"G06","W0603",24,0.0087,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1722,182630.32183908,"Invasive","ARC27","ARC"
"G07","W0143",24,0.035,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.176,46436.6857142857,"Native","PI368951","Chile3"
"G08","W0143",24,0.035,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1743,45971.42,"Native","PI368951","Chile3"
"G09","W0143",24,0.035,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1727,45533.5228571429,"Native","PI368951","Chile3"
"G10","W0144",24,0.0295,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1736,54315.0644067797,"Native","AZN19","AZN"
"G11","W0144",24,0.0295,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1731,54152.7084745763,"Native","AZN19","AZN"
"G12","W0144",24,0.0295,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1724,53925.4101694915,"Native","AZN19","AZN"
"H01","W0604",24,0.0201,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1721,79001.2885572139,"Native","MUSs2-02","MUS"
"H02","W0604",24,0.0201,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.173,79430.1990049751,"Native","MUSs2-02","MUS"
"H03","W0604",24,0.0201,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1727,79287.2288557214,"Native","MUSs2-02","MUS"
"H04","W0145",24,0.0243,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.171,64913.1275720165,"Native","SAN20-03","SAN"
"H05","W0145",24,0.0243,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1748,66411.0781893004,"Native","SAN20-03","SAN"
"H06","W0145",24,0.0243,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1773,67396.5720164609,"Native","SAN20-03","SAN"
"H07","W0605",24,0.0258,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1823,65334.5620155039,"Native","LDSc3-09","LDS"
"H08","W0605",24,0.0258,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1718,61436.1317829457,"Native","LDSc3-09","LDS"
"H09","W0605",24,0.0258,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1745,62438.5852713178,"Native","LDSc3-09","LDS"
"H10","W0146",24,0.0287,1,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1699,54594.149825784,"Invasive","ARC25-01","ARC"
"H11","W0146",24,0.0287,2,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1696,54494.0209059233,"Invasive","ARC25-01","ARC"
"H12","W0146",24,0.0287,3,"24hr","Plate2.csv","Plate2","Plate2_24hr_17Feb2017",0.1713,55061.4181184669,"Invasive","ARC25-01","ARC"
"A01","W0606",24,0.0407,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1799,40851.1572481573,"Native","LIS21","LIS"
"A02","W0606",24,0.0407,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1837,41745.5110565111,"Native","LIS21","LIS"
"A03","W0606",24,0.0407,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1861,42310.3660933661,"Native","LIS21","LIS"
"A04","W0148",24,0.0066,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1843,258301.46969697,"Native","W64614","Leb2"
"A05","W0148",24,0.0066,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1849,259172.287878788,"Native","W64614","Leb2"
"A06","W0148",24,0.0066,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1825,255689.015151515,"Native","W64614","Leb2"
"A07","W0149",24,0.0111,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1837,153066.873873874,"Native","CRG20","CRG"
"A08","W0149",24,0.0111,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1832,152635.387387387,"Native","CRG20","CRG"
"A09","W0149",24,0.0111,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2014,168341.495495495,"Native","CRG20","CRG"
"A10","W0607",24,0.0178,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1869,97173.8820224719,"Invasive","MEL30","MEL"
"A11","W0607",24,0.0178,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1881,97819.6573033708,"Invasive","MEL30","MEL"
"A12","W0607",24,0.0178,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1923,100079.870786517,"Invasive","MEL30","MEL"
"B01","W0608",24,0.0266,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1833,63729.7255639098,"Native","PI368959","Chile"
"B02","W0608",24,0.0266,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1828,63549.6691729323,"Native","PI368959","Chile"
"B03","W0608",24,0.0266,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1788,62109.2180451128,"Native","PI368959","Chile"
"B04","W0152",24,0.0095,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.228,223514.947368421,"Native","DEB27","DEB"
"B05","W0152",24,0.0095,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2714,267275.852631579,"Native","DEB27","DEB"
"B06","W0152",24,0.0095,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2214,216860.063157895,"Native","DEB27","DEB"
"B07","W0153",24,0.0149,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2225,138973.657718121,"Invasive","DCR19","DCR"
"B08","W0153",24,0.0149,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.222,138652.214765101,"Invasive","DCR19","DCR"
"B09","W0153",24,0.0149,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2154,134409.167785235,"Invasive","DCR19","DCR"
"B10","W0609",24,0.016,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2134,123971.1625,"Native","CDCc2-04","CDC"
"B11","W0609",24,0.016,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2126,123492.2125,"Native","CDCc2-04","CDC"
"B12","W0609",24,0.016,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2105,122234.96875,"Native","CDCc2-04","CDC"
"C01","W0154",24,8e-04,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2222,2584792.25,"Native","LIS18","LIS"
"C02","W0154",24,8e-04,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2201,2559647.375,"Native","LIS18","LIS"
"C03","W0154",24,8e-04,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2362,2752424.75,"Native","LIS18","LIS"
"C04","W0610",24,0.0166,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.22,123298.795180723,"Invasive","BHI33-22","BHI"
"C05","W0610",24,0.0166,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2041,114123.728915663,"Invasive","BHI33-22","BHI"
"C06","W0610",24,0.0166,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1998,111642.421686747,"Invasive","BHI33-22","BHI"
"C07","W0155",24,0.0181,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2261,116308.944751381,"Invasive","MLR20","MLR"
"C08","W0155",24,0.0181,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2249,115673.872928177,"Invasive","MLR20","MLR"
"C09","W0155",24,0.0181,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2125,109111.464088398,"Invasive","MLR20","MLR"
"C10","W0156",24,0.0086,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2347,254368.755813953,"Invasive","BHI33-19","BHI"
"C11","W0156",24,0.0086,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2102,227079.744186047,"Invasive","BHI33-19","BHI"
"C12","W0156",24,0.0086,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2399,260160.709302326,"Invasive","BHI33-19","BHI"
"D01","W0611",24,0.0087,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2195,234709.252873563,"Native","SAN27-01","SAN"
"D02","W0611",24,0.0087,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1972,210156.183908046,"Native","SAN27-01","SAN"
"D03","W0611",24,0.0087,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.193,205531.83908046,"Native","SAN27-01","SAN"
"D04","W0157",24,0.008,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2198,255605.525,"Native","MUSs1-15","MUS"
"D05","W0157",24,0.008,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2103,244230.4625,"Native","MUSs1-15","MUS"
"D06","W0157",24,0.008,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2082,241715.975,"Native","MUSs1-15","MUS"
"D07","W0613",24,0.0236,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1927,75646.3262711865,"Native","HIG12-01","HIG"
"D08","W0613",24,0.0236,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1817,71181.5381355932,"Native","HIG12-01","HIG"
"D09","W0613",24,0.0236,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1734,67812.6525423729,"Native","HIG12-01","HIG"
"D10","W0158",24,0.0566,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2062,33826.3215547703,"Native","SAN28-01","SAN"
"D11","W0158",24,0.0566,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.195,31930.8303886926,"Native","SAN28-01","SAN"
"D12","W0158",24,0.0566,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.1909,31236.945229682,"Native","SAN28-01","SAN"
"E01","W0160",24,0.0211,1,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2018,88740.3886255924,"Native","PI404356","Brazil"
"E02","W0160",24,0.0211,2,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2056,90465.5165876777,"Native","PI404356","Brazil"
"E03","W0160",24,0.0211,3,"24hr","Plate3.csv","Plate3","Plate3_24hr_17Feb2017",0.2127,93688.7819905213,"Native","PI404356","Brazil"
