"Sample","Time","Weight","Hour","meanSubAbs","seSubAbs","meanAbs","seAbs","PIse","PI_g","PIse2","PIse1","PI","Range","Genotype","Site"
"W0607",0,0.0175,"0hr",0.2226,0.000321455025366424,0.1891,0.0446578473880385,49.8558947288247,-1012.31396842185,0.0492494386959293,0.00278002055444783,-17.7154944473823,"Invasive","MEL30","MEL"
"W0607",4,0.0175,"4hr",0.222666666666667,0.00211686350790765,0.235233333333333,0.015738311359369,1.04318363511538,305.26933743598,0.00341725652460643,0.000639670538306303,5.34221340512965,"Invasive","MEL30","MEL"
"W0607",24,0.0175,"24hr",0.0424,0.0124005376227538,0.0392666666666667,0.00335675107474144,11.9714199572761,-455.978656318215,0.0262543428105582,0.00329017189689761,-7.97962648556876,"Invasive","MEL30","MEL"
"W0608",0,0.0149,"0hr",0.297266666666667,0.0780112028991848,0.1891,0.0446578473880385,1218.71248879085,-3838.97822843872,0.317457515065534,0.00554988130344153,-57.200775603737,"Native","PI368959","Chile"
"W0608",4,0.0149,"4hr",0.236366666666667,0.0115190180908694,0.235233333333333,0.015738311359369,0.0129569889085779,-32.3349751258455,0.000400711268777855,0.000831711595225078,-0.481791129375098,"Native","PI368959","Chile"
"W0608",24,0.0149,"24hr",0.0879666666666667,0.018408361626657,0.0392666666666667,0.00335675107474144,5227.89917928853,-8323.74289262884,0.628070718512719,0.00506411571805601,-124.02376910017,"Native","PI368959","Chile"
"W0609",0,0.0353,"0hr",0.198133333333333,0.026880620859232,0.1891,0.0446578473880385,1.8447647835471,-135.326173530101,0.0136319880731481,0.00285366303833833,-4.77701392561256,"Native","CDCc2-04","CDC"
"W0609",4,0.0353,"4hr",0.279533333333333,0.0383767435362153,0.235233333333333,0.015738311359369,18.2337303915788,-533.494759989579,0.0341778996890896,0.00181484904519116,-18.8323650276321,"Native","CDCc2-04","CDC"
"W0609",24,0.0353,"24hr",-0.0359333333333333,0.0565953570926489,0.0392666666666667,0.00335675107474144,14997.1396304432,5425.24180321955,2.76432648984295,0.0144342934620346,191.51103565365,"Native","CDCc2-04","CDC"
"W0610",0,0.0118,"0hr",0.2086,0.0384064230739252,0.1891,0.0446578473880385,29.7680453049753,-873.898663607275,0.0340634979141619,0.00330328587465027,-10.3120042305658,"Invasive","BHI33-22","BHI"
"W0610",4,0.0118,"4hr",0.166166666666667,0.00127845392738434,0.235233333333333,0.015738311359369,34.7547617628196,2488.21340993316,0.0139677575983136,0.000475726184224416,29.3609182372113,"Invasive","BHI33-22","BHI"
"W0610",24,0.0118,"24hr",0.0463333333333333,0.0264908999050198,0.0392666666666667,0.00335675107474144,187.228851299769,-1525.13596731029,0.122762071915439,0.00682140192058431,-17.9966044142615,"Invasive","BHI33-22","BHI"
"W0611",0,0.0088,"0hr",0.2851,0.0650370151016583,0.1891,0.0446578473880385,1449.81463160564,-5768.95341570117,0.25131328460024,0.00495034813728182,-50.7667900581703,"Native","SAN27-01","SAN"
"W0611",4,0.0088,"4hr",0.157133333333333,0.00748695161226813,0.235233333333333,0.015738311359369,68.7276891674303,3772.84965282698,0.01821638694665,0.000548668556049975,33.2010769448774,"Native","SAN27-01","SAN"
"W0611",24,0.0088,"24hr",0.021,0.0147732867026942,0.0392666666666667,0.00335675107474144,932.017341598037,5286.30961568143,0.176307747626677,0.00378997311504061,46.5195246179966,"Native","SAN27-01","SAN"
"W0613",0,0.0076,"0hr",0.197033333333333,0.0496411903340137,0.1891,0.0446578473880385,8.33271244485639,-552.014621429298,0.0150950937192225,0.00359808683483822,-4.19531112286267,"Native","HIG12-01","HIG"
"W0613",4,0.0076,"4hr",0.187633333333333,0.00233333333333334,0.235233333333333,0.015738311359369,29.2447680061962,2662.52992549391,0.0109838269707978,0.000542807191407002,20.2352274337537,"Native","HIG12-01","HIG"
"W0613",24,0.0076,"24hr",-0.0669,0.066236168367441,0.0392666666666667,0.00335675107474144,162854.105094722,35575.4624251631,4.57770873498282,0.0169310545990887,270.373514431239,"Native","HIG12-01","HIG"
"W0747",0,0.0073,"0hr",0.162866666666667,0.0296259083311288,0.1891,0.0446578473880385,67.6854428916285,1900.37403804129,0.0356169056915721,0.00256740414216376,13.8727304777014,"Native","CRG18","CRG"
"W0747",4,0.0073,"4hr",0.175433333333333,0.00328954573020517,0.235233333333333,0.015738311359369,45.8747619851386,3482.40647098674,0.0131732933439387,0.000518193596032192,25.4215672382032,"Native","CRG18","CRG"
"W0747",24,0.0073,"24hr",0.0378,0.00556447062471654,0.0392666666666667,0.00335675107474144,3.13180542533364,511.663604437521,0.00612082899423045,0.00163871285345533,3.7351443123939,"Native","CRG18","CRG"
"W0748",0,0.0168,"0hr",0.186733333333333,0.0292976297865734,0.1891,0.0446578473880385,0.261040009323519,74.4965710592369,0.0035040540203649,0.00279978851514506,1.25154239379518,"Native","LIS17","LIS"
"W0748",4,0.0168,"4hr",0.177466666666667,0.00690177110924757,0.235233333333333,0.015738311359369,20.9572459034689,1461.73674230922,0.0143372231790255,0.0005838302595175,24.5571772707949,"Native","LIS17","LIS"
"W0748",24,0.0168,"24hr",0.0389333333333333,0.00729299511708172,0.0392666666666667,0.00335675107474144,0.0875716583147505,50.5295496806537,0.00173307814671222,0.00204156605682698,0.848896434634983,"Native","LIS17","LIS"
"W0749",0,0.0354,"0hr",0.211133333333333,0.0378483964139977,0.1891,0.0446578473880385,12.6955195207702,-329.143599227583,0.0385713699144186,0.00331036885816183,-11.6516834126564,"Native","HIG10-01","HIG"
"W0749",4,0.0354,"4hr",0.108833333333333,0.05420972647454,0.235233333333333,0.015738311359369,189.650674052801,1517.90625007505,0.124942284178238,0.00232520490360185,53.7338812526569,"Native","HIG10-01","HIG"
"W0749",24,0.0354,"24hr",-0.0145,0.0272281716854682,0.0392666666666667,0.00335675107474144,3676.36737109375,3867.99420640174,0.950458344795132,0.00694135108598057,136.926994906621,"Native","HIG10-01","HIG"
"W0750",0,0.0264,"0hr",0.188866666666667,0.012738437022562,0.1891,0.0446578473880385,0.00141469605176458,4.67392059142513,0.000302678666462585,0.00245299439263148,0.123391503613623,"Native","CDCc2-01","CDC"
"W0750",4,0.0264,"4hr",0.155133333333333,0.0133144449544262,0.235233333333333,0.015738311359369,31.5201913911474,1289.82184033906,0.0244376319312919,0.000717671113354668,34.0512965849511,"Native","CDCc2-01","CDC"
"W0750",24,0.0264,"24hr",0.0408333333333333,0.00090246575804539,0.0392666666666667,0.00335675107474144,0.553652052253417,-151.129289499408,0.00366343317094457,0.000918196654334618,-3.98981324278438,"Native","CDCc2-01","CDC"
"W0751",0,0.0195,"0hr",0.165333333333333,0.0156179739758751,0.1891,0.0446578473880385,18.0145224065049,644.528513380973,0.0279499231337446,0.00222384171020664,12.568306010929,"Native","SAN20-02","SAN"
"W0751",4,0.0195,"4hr",0.2389,0.0577545092034668,0.235233333333333,0.015738311359369,0.317411734159461,-79.9351798359879,0.00397086407775313,0.00254748979970034,-1.55873600680176,"Native","SAN20-02","SAN"
"W0751",24,0.0195,"24hr",0.0327666666666667,0.00277208305150557,0.0392666666666667,0.00335675107474144,14.1030666935173,848.896434634974,0.0166134125649634,0.00100362051289881,16.553480475382,"Native","SAN20-02","SAN"
"W0752",0,0.0119,"0hr",0.186433333333333,0.00329915814177564,0.1891,0.0446578473880385,0.390176941652652,118.503244766971,0.00329254226261829,0.00233482403197918,1.41018861272696,"Native","CAM19","CAM"
"W0752",4,0.0119,"4hr",0.2065,0.00961786532102283,0.235233333333333,0.015738311359369,8.97253223909584,1026.45564389848,0.00874127615005178,0.000715628605463057,12.2148221623919,"Native","CAM19","CAM"
"W0752",24,0.0119,"24hr",0.0491666666666667,0.00214579692525748,0.0392666666666667,0.00335675107474144,64.1967714622428,-2118.67429484527,0.0303004438286873,0.0012018155835082,-25.2122241086587,"Native","CAM19","CAM"
"W0753",0,0.0202,"0hr",0.181466666666667,0.0178200573636687,0.1891,0.0446578473880385,1.97987312765297,199.834896234203,0.00990754450280092,0.00245438864473317,4.03666490393091,"Native","DEB26","DEB"
"W0753",4,0.0202,"4hr",0.204833333333333,0.00347099089278232,0.235233333333333,0.015738311359369,4.96889992655173,639.769234114852,0.00776670658980095,0.000600982986888436,12.92333852912,"Native","DEB26","DEB"
"W0753",24,0.0202,"24hr",0.0163666666666667,0.0119169813478265,0.0392666666666667,0.00335675107474144,514.501308552151,2887.08836927835,0.17820767595027,0.00305572987291729,58.3191850594228,"Native","DEB26","DEB"
"W0422",0,0.0119,"0hr",0.151066666666667,0.00831912121427365,0.1891,0.0446578473880385,65.8536474916522,1690.15252848892,0.038963138759156,0.00193722950202184,20.1128150890182,"Native","MUSs2-06","MUS"
"W0422",4,0.0119,"4hr",0.185033333333333,0.00599731421369414,0.235233333333333,0.015738311359369,22.3795909268759,1793.32041729828,0.0124794156755276,0.000584775806256299,21.3405129658495,"Native","MUSs2-06","MUS"
"W0422",24,0.0119,"24hr",0.0760666666666667,0.014626953810612,0.0392666666666667,0.00335675107474144,3008.79988376318,-7875.47616669758,0.382046725820371,0.00407654930268475,-93.7181663837012,"Native","MUSs2-06","MUS"
"W0427",0,0.0249,"0hr",0.183666666666667,0.0380677612218586,0.1891,0.0446578473880385,1.01184686916132,115.391939696031,0.00876878291349252,0.00305185923118055,2.87325929843117,"Native","W65323","Fra"
"W0427",4,0.0249,"4hr",0.1932,0.00237135685491098,0.235233333333333,0.015738311359369,7.16384386713537,717.621797947067,0.0099827567774966,0.000558670218705737,17.868782768882,"Native","W65323","Fra"
"W0427",24,0.0249,"24hr",-0.0221333333333333,0.0859410909350766,0.0392666666666667,0.00335675107474144,21496.6793411152,6279.78808272138,3.42315362524136,0.0218918293731505,156.366723259762,"Native","W65323","Fra"
"W0475",0,0.0176,"0hr",0.153533333333333,0.031101036067058,0.1891,0.0446578473880385,50.7752336535279,1068.65855808214,0.047513055755293,0.0025261627488264,18.8083906222457,"Native","W65326","Fra2"
"W0475",4,0.0176,"4hr",0.192433333333333,0.000581186525805423,0.235233333333333,0.015738311359369,10.3052824056705,1033.78978963505,0.00996845055831759,0.000547876601168593,18.1947002975769,"Native","W65326","Fra2"
"W0475",24,0.0176,"24hr",0.0547,0.0013076696830622,0.0392666666666667,0.00335675107474144,108.534466837391,-2233.1764161136,0.0486009372364205,0.00123654220441692,-39.3039049235993,"Native","W65326","Fra2"
"W0476",0,0.0163,"0hr",0.180933333333333,0.0402833436767329,0.1891,0.0446578473880385,3.55340459660925,264.951081378915,0.0134115497023672,0.0031054580188379,4.31870262647631,"Native","DEB32-02","DEB"
"W0476",4,0.0163,"4hr",0.2022,0.00176729548557487,0.235233333333333,0.015738311359369,7.01674420883767,861.521128131925,0.00814459910467012,0.000579984216767478,14.0427943885504,"Native","DEB32-02","DEB"
"W0476",24,0.0163,"24hr",0.0641333333333333,0.00965786956033496,0.0392666666666667,0.00335675107474144,695.847111963294,-3885.13337569136,0.179105076885415,0.00282822762159543,-63.3276740237691,"Native","DEB32-02","DEB"
"W0479",0,0.015,"0hr",0.172333333333333,0.00485054407028508,0.1891,0.0446578473880385,11.3596762326914,591.104060168048,0.0192177266206933,0.00216743863060026,8.86656090252071,"Native","CDCc2-09","CDC"
"W0479",4,0.015,"4hr",0.1659,0.00229419557434263,0.235233333333333,0.015738311359369,27.9052679243631,1964.95205705918,0.0142015006544878,0.00048182687557077,29.4742808558878,"Native","CDCc2-09","CDC"
"W0479",24,0.015,"24hr",0.000966666666666671,0.0447882549088238,0.0392666666666667,0.00335675107474144,7234.34243683599,6502.5466893039,1.1125398682236,0.0114061963861393,97.5382003395586,"Native","CDCc2-09","CDC"
